#IDPARTIDA,AÑO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
11634.0,2017.0,N,,341,22699,,GTOS. DIVERSOS DEPORTES,13800.0,13800.0,18070.9,18070.9,18070.9,14684.0,14684.0,-4407.96,-31.9417391304,0.0,0.0,0.0,137.06,-4270.9,0.0,0.0,3386.9,0.0,0.0,17917.43,130.948550725,130.948550725,81.2577126762
11635.0,2017.0,N,,341,22701,,CTO. GESTION INTEGRAL CONSERJERIA,230000.0,199600.0,194454.36,194454.36,194454.36,194454.36,194454.36,5145.64,2.5779759519,-30400.0,0.0,-30400.0,-1.45519152284e-11,5145.64,0.0,-2.91038304567e-11,0.0,0.0,0.0,77751.05,97.4220240481,97.4220240481,100.0
11988.0,2017.0,N,,341,22706,,REDACC. PROYECTOS Y ESTUDIOS TECNICOS DEPORTES,0.0,0.0,5808.0,5808.0,3484.8,3484.8,3484.8,-5808.0,0.0,0.0,0.0,0.0,0.0,-3484.8,0.0,2323.2,0.0,0.0,0.0,5808.0,0.0,0.0,100.0
11636.0,2017.0,N,,341,22799,,CTO. GESTION INTEGRAL PISCINA,255123.0,233123.0,232966.19,232966.19,232966.19,232966.19,232966.19,156.81,0.0672649202352,-22000.0,0.0,-22000.0,0.0,156.81,0.0,0.0,0.0,0.0,0.0,0.0,99.9327350798,99.9327350798,100.0
11999.0,2017.0,N,,341,24000,,"EDICIONES, FOLLETOS Y CARTELERIA DEPORTES",0.0,0.0,2388.35,2388.35,2388.35,0.0,0.0,-2597.68,0.0,0.0,0.0,0.0,209.33,-2388.35,0.0,4.54747350886e-13,2388.35,0.0,0.0,2597.68,0.0,0.0,0.0
11637.0,2017.0,N,,341,48002,,TRANSFERENCIAS PROGRAMA DEPORTES,50625.0,50625.0,50625.0,50625.0,50625.0,47000.0,47000.0,0.0,0.0,0.0,0.0,0.0,-7.27595761418e-12,-7.27595761418e-12,0.0,0.0,3625.0,0.0,0.0,50625.0,100.0,100.0,92.8395061728
11638.0,2017.0,N,,341,48003,,CONVENIO ASOC. DE CLUBES DEPORTIVOS,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,100.0,100.0,100.0
11639.0,2017.0,N,,341,48004,,CONVENIO MOTOCLUB ALHAMA,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,100.0,100.0,100.0
11728.0,2017.0,N,,3421,21300,,MTO. INSTALACIONES DEPORTIVAS,63500.0,62139.72,47314.76,47314.76,47314.76,41042.91,41007.23,13983.66,22.503577422,-1360.28,0.0,-1360.28,841.3,14824.96,0.0,-2.18278728426e-11,6271.85,35.68,0.0,19309.23,76.1425381382,76.1425381382,86.6690013856
11885.0,2017.0,N,,3421,21388,,(R.E.) MTO. INSTALACIONES DEPORTIVAS,0.0,1584.01,1584.01,1584.01,1584.01,1584.01,1584.01,-1.13686837722e-13,-7.1771540408e-15,1584.01,0.0,1584.01,0.0,-2.27373675443e-13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11729.0,2017.0,N,,3421,22100,,ENERGIA ELECTRICA EDIFICIOS DEPORTES,120000.0,120000.0,110132.27,110132.27,110132.27,100029.64,100029.64,9867.73,8.22310833333,0.0,0.0,0.0,0.0,9867.73,0.0,0.0,10102.63,0.0,0.0,0.0,91.7768916667,91.7768916667,90.8268212396
11730.0,2017.0,N,,3421,22102,,GAS PISCINA Y POLIDEPORT. PRAICO,20000.0,20000.0,25594.83,25594.83,25594.83,22609.08,22609.08,-5594.83,-27.97415,0.0,0.0,0.0,0.0,-5594.83,0.0,0.0,2985.75,0.0,0.0,505.63,127.97415,127.97415,88.3345581901
11731.0,2017.0,N,,3421,22103,,COMBUSTIBLE PABELLON Y POLID. GUADALENTIN,11400.0,11400.0,9622.34,9622.34,9622.34,5324.5,5324.5,1777.66,15.5935087719,0.0,0.0,0.0,0.0,1777.66,0.0,0.0,4297.84,0.0,0.0,0.0,84.4064912281,84.4064912281,55.3347730386
11732.0,2017.0,N,,3421,22700,,LIMPIEZA EDIFICIOS DEPORTES,110544.48,110544.48,101332.44,101332.44,101332.44,92120.4,92120.4,9212.04,8.33333333333,0.0,0.0,0.0,0.0,9212.04,0.0,-2.91038304567e-11,9212.04,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11733.0,2017.0,N,,3421,62200,,OBRAS E INSTALACIONES DEPORTIVAS,10000.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,100.0,-9600.0,0.0,-9600.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12019.0,2017.0,N,,3421,62201,,OBRAS DE REPARACION EN PABELLON ADOLFO SUAREZ,0.0,120000.0,116016.01,116016.01,0.0,0.0,0.0,3983.99,3.31999166667,120000.0,58000.0,62000.0,0.0,120000.0,0.0,116016.01,0.0,0.0,0.0,116016.01,96.6800083333,0.0,0.0
11927.0,2017.0,N,,3421,62301,,"LAMPARAS, EQUIPOS ELECTR. Y REDES POLIDEP. PRAICO",0.0,2035.13,0.0,0.0,0.0,0.0,0.0,2035.13,100.0,2035.13,2035.13,0.0,0.0,2035.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11969.0,2017.0,N,,3421,62400,,INSTALACIONES DEPORTIVAS,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,189577.4,31.5962333333,600000.0,600000.0,0.0,410422.6,600000.0,0.0,0.0,0.0,0.0,0.0,410422.6,0.0,0.0,0.0
11479.0,2017.0,N,,414,21000,,MANT. DIVERSAS INFRAESTRUCTURAS EN PEDANIAS,5000.0,5000.0,9767.02,9767.02,9767.02,5152.3,5152.3,-4767.02,-95.3404,0.0,0.0,0.0,0.0,-4767.02,0.0,0.0,4614.72,0.0,0.0,7607.33,195.3404,195.3404,52.7520164799
11937.0,2017.0,N,,414,22001,,"PRENSA, REVISTAS Y OTR. CENTROS SOCIALES PEDANIAS",0.0,0.0,316.23,316.23,316.23,316.23,316.23,-316.23,0.0,0.0,0.0,0.0,0.0,-316.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11480.0,2017.0,N,,414,22100,,ENERGIA ELECTRICA EDIFICIOS PEDANIAS,7700.0,7700.0,8258.7,8258.7,8258.7,7898.63,7898.63,-558.7,-7.25584415584,0.0,0.0,0.0,0.0,-558.7,0.0,0.0,360.07,0.0,0.0,0.0,107.255844156,107.255844156,95.6401128507
11640.0,2017.0,N,,414,22300,,TRANSP. BANDA MUSICA Y OTROS VIAJES PEDANIAS,1500.0,1200.0,528.0,528.0,528.0,528.0,528.0,672.0,56.0,-300.0,0.0,-300.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,528.0,44.0,44.0,100.0
11734.0,2017.0,N,,414,22301,,APOYO TRANSPORTE COLECTIVO PEDANIAS,12000.0,5401.44,4646.68,4646.68,4646.68,3604.74,3604.74,754.76,13.9733108208,-6598.56,0.0,-6598.56,0.0,754.76,0.0,9.09494701773e-13,1041.94,0.0,0.0,0.0,86.0266891792,86.0266891792,77.5766784026
11886.0,2017.0,N,,414,22388,,(R.E.) APOYO TRANSPORTE COLECTIVO A PEDANIAS,0.0,485.85,485.85,485.85,485.85,485.85,485.85,2.84217094304e-14,5.84989388297e-15,485.85,0.0,485.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11481.0,2017.0,N,,414,22601,,TROFEOS Y OBSEQUIOS PEDANIAS,500.0,500.0,646.01,646.01,646.01,100.01,100.01,-146.01,-29.202,0.0,0.0,0.0,0.0,-146.01,0.0,0.0,546.0,0.0,0.0,546.0,129.202,129.202,15.4811845018
11979.0,2017.0,N,,414,22602,,PUBLICIDAD Y PROPAGANDA PEDANIAS,0.0,0.0,302.5,302.5,302.5,302.5,302.5,-302.5,0.0,0.0,0.0,0.0,0.0,-302.5,0.0,0.0,0.0,0.0,0.0,302.5,0.0,0.0,100.0
11351.0,2017.0,N,,414,22606,,TALLERES PEDANIAS,15500.0,11700.0,11697.6,11697.6,11697.6,10792.15,10792.15,2.4,0.0205128205128,-3800.0,0.0,-3800.0,0.0,2.4,0.0,-1.81898940355e-12,905.45,0.0,0.0,3001.45,99.9794871795,99.9794871795,92.259523321
11352.0,2017.0,N,,414,22609,,ACTIVIDADES CULTURALES PEDANIAS,4500.0,4500.0,4131.06,4131.06,4131.06,4131.06,4031.06,368.94,8.19866666667,0.0,0.0,0.0,9.09494701773e-13,368.94,0.0,0.0,0.0,100.0,0.0,4106.56,91.8013333333,91.8013333333,97.5793137839
11353.0,2017.0,N,,414,22699,,GASTOS DIVERSOS PEDANIAS,5000.0,5000.0,2915.9,2915.9,2915.9,2915.9,2915.9,2084.1,41.682,0.0,0.0,0.0,4.54747350886e-13,2084.1,0.0,0.0,0.0,0.0,0.0,2544.5,58.318,58.318,100.0
11641.0,2017.0,N,,414,22700,,LIMPIEZA EDIFICIOS PEDANIAS,29567.52,29567.52,27103.56,27103.56,27103.56,24639.6,24639.6,2463.96,8.33333333333,0.0,0.0,0.0,0.0,2463.96,0.0,7.27595761418e-12,2463.96,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11354.0,2017.0,N,,414,22701,,"CONSERJES,  MTO. INTERNET RURAL",4920.0,4920.0,2520.0,2520.0,2520.0,2520.0,2520.0,2400.0,48.7804878049,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2195121951,51.2195121951,100.0
11887.0,2017.0,N,,414,22788,,(R.E.) CONSERJES MTO. INTERNET RURAL,0.0,210.0,210.0,210.0,210.0,210.0,210.0,0.0,0.0,210.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11355.0,2017.0,N,,414,24000,,EDICIONES Y CARTELERIA PEDANIAS,500.0,500.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190.0,2017.0,N,,414,48000,,SUBVENCION FIESTAS PEDANIA LAS CAÑADAS,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,100.0,100.0
11191.0,2017.0,N,,414,48001,,SUBVENCION FIESTAS PEDANIA EL CAÑARICO,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,100.0,100.0
11192.0,2017.0,N,,414,48002,,SUBVENCION FIESTAS PEDANIA LA COSTERA,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,100.0,100.0
11193.0,2017.0,N,,414,48003,,SUBVENCION FIESTAS PEDANIA DE GEBAS,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,100.0,100.0
11194.0,2017.0,N,,414,48004,,SUBVENCION FIESTAS PEDANIA DE EL BERRO,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,100.0,100.0
11195.0,2017.0,N,,414,48005,,SUBVENCION NAVIDAD PEDANIA LAS CAÑADAS,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,100.0,100.0
11196.0,2017.0,N,,414,48006,,SUBVENCION NAVIDAD PEDANIA EL CAÑARICO,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,100.0,100.0
11197.0,2017.0,N,,414,48007,,SUBVENCION NAVIDAD PEDANIA LA COSTERA,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,100.0,100.0
11198.0,2017.0,N,,414,48008,,SUBVENCION NAVIDAD PEDANIA DE GEBAS,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,100.0,100.0
11199.0,2017.0,N,,414,48009,,SUBVENCION NAVIDAD PEDANIA DE EL BERRO,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,100.0,100.0,100.0
11642.0,2017.0,N,,414,48010,,"AUTO DE REYES ""ASOC. VECINOS EL BERRO""",2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,100.0,100.0,100.0
11643.0,2017.0,N,,414,48011,,"ENCUENTRO CUADRILLAS ""ASOC. CUADRILLAS EL BERRO""",3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,100.0,100.0,100.0
11644.0,2017.0,N,,414,48012,,"DINAM. Y FUNCION. ""ASOC. VECINOS EL BERRO""",450.0,450.0,450.0,450.0,450.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,100.0,100.0,100.0
11645.0,2017.0,N,,414,48013,,"DINAMIZ. Y FUNCIONAM. ""ASOC. ABEDUL EL BERRO""",450.0,450.0,450.0,450.0,450.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,100.0,100.0,100.0
11646.0,2017.0,N,,414,48014,,"DINAM. Y FUNC. ""ASOC. VECINOS LA COSTERA""",900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,100.0,100.0,100.0
11647.0,2017.0,N,,414,48015,,"DINAM. Y FUNC. ""ASOC. VECINOS EL CAÑARICO""",900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,100.0,100.0,100.0
11648.0,2017.0,N,,414,48016,,"DINAM. Y FUNC. ""ASOC. VECINOS GEBAS""",900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,100.0,100.0,100.0
11735.0,2017.0,N,,414,48017,,"DINAM. Y FUNC. ""ASOC. VECINOS LAS CAÑADAS""",900.0,900.0,900.0,900.0,900.0,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,100.0,100.0,100.0
11912.0,2017.0,N,,414,61900,,PARDOS 2016: PAVIM. PLAT. UNICA Y ABASTEC. EN BERR,0.0,61425.0,56743.13,56743.13,56743.13,12935.08,12935.08,4681.86,7.62207570208,61425.0,58353.75,3071.25,0.010000000002,4681.87,0.0,-7.27595761418e-12,43808.05,0.0,0.0,51646.0,92.3779080179,92.3779080179,22.7958521146
11200.0,2017.0,N,,414,62500,,EQUIPAMIENTO Y OBRAS EN  PEDANIAS,30000.0,26928.75,22434.97,22434.97,12996.97,1899.7,1899.7,4493.78,16.6876665274,-3071.25,0.0,-3071.25,0.0,13931.78,0.0,9438.0,11097.27,0.0,0.0,14907.2,83.3123334726,48.2642900246,14.6164836881
11356.0,2017.0,N,,422,21000,,CUOTA MTO. PARQUE INDUSTRIAL,4900.0,4900.0,3204.72,3204.72,3204.72,3204.72,3204.72,1695.28,34.5975510204,0.0,0.0,0.0,0.0,1695.28,0.0,0.0,0.0,0.0,0.0,0.0,65.4024489796,65.4024489796,100.0
11996.0,2017.0,N,,422,21088,,(R.E.) CUOTA MTO. PARQUE INDUSTRIAL,0.0,733.68,733.68,733.68,733.68,733.68,733.68,0.0,0.0,733.68,0.0,733.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11889.0,2017.0,N,,422,22688,,(R.E.) PUBLICIDAD Y PROPAG. PARQUE INDUSTRIAL,0.0,242.0,242.0,242.0,242.0,242.0,242.0,0.0,0.0,242.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11649.0,2017.0,N,,422,48000,,CONVENIO ENTIDAD URBANISTICA E.U.C.P.I.A,34000.0,34000.0,34000.0,34000.0,34000.0,34000.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,100.0,100.0,100.0
11650.0,2017.0,N,,422,48001,,CONVENIO INDUSTRIALHAMA-FORMACION,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,100.0,100.0
11357.0,2017.0,N,,422,62500,,EQUIPAMIENTO INDUSTRIA,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11774.0,2017.0,N,,422,77000,,CONVENIO INDUSTRIALHAMA-CAPITAL,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,100.0,100.0,100.0
11652.0,2017.0,N,,430,12001,,RETRIB. BASICAS TURISMO Y COMERCIO-A2,14926.24,14926.24,16606.19,16606.19,16606.19,16606.19,16606.19,-1679.95,-11.2550113089,0.0,0.0,0.0,0.0,-1679.95,0.0,0.0,0.0,0.0,0.0,0.0,111.255011309,111.255011309,100.0
11653.0,2017.0,N,,430,12004,,RETRIB. BASICAS TURISMO Y COMERCIO-C2,8968.02,8968.02,9715.93,9715.93,9715.93,9715.93,9715.93,-747.91,-8.33974500503,0.0,0.0,0.0,0.0,-747.91,0.0,0.0,0.0,0.0,0.0,0.0,108.339745005,108.339745005,100.0
11654.0,2017.0,N,,430,12100,,COMPL. DESTINO TURISMO Y COMERCIO,11762.24,11762.24,10782.6,10782.6,10782.6,10782.6,10782.6,979.64,8.32868569252,0.0,0.0,0.0,0.0,979.64,0.0,0.0,1.81898940355e-12,0.0,0.0,0.0,91.6713143075,91.6713143075,100.0
11655.0,2017.0,N,,430,12101,,COMPL. ESPEC. TURISMO Y COMERCIO,12050.67,12050.67,10189.3,10189.3,10189.3,10189.3,10189.3,1861.37,15.4461951078,0.0,0.0,0.0,0.0,1861.37,0.0,0.0,1.81898940355e-12,0.0,0.0,0.0,84.5538048922,84.5538048922,100.0
11939.0,2017.0,N,,430,13100,,PERSONAL LABORAL TEMPORAL TURISMO,0.0,0.0,11297.75,11297.75,11297.75,11297.75,11297.75,-11297.75,0.0,0.0,0.0,0.0,0.0,-11297.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11656.0,2017.0,N,,430,15000,,PRODUCT. FUNC.  TURISMO Y COMERCIO,1789.02,1789.02,1731.72,1731.72,1731.72,1731.72,1731.72,-1674.42,-93.594258309,0.0,0.0,0.0,1731.72,57.3,0.0,0.0,0.0,0.0,0.0,1731.72,96.7971291545,96.7971291545,100.0
11657.0,2017.0,N,,430,16000,,SEG. SOCIAL FUNC. TURISMO Y COMERCIO,13086.64,13086.64,15453.78,15453.78,15453.78,15453.78,15453.78,-2367.14,-18.0882182134,0.0,0.0,0.0,0.0,-2367.14,0.0,0.0,0.0,0.0,0.0,0.0,118.088218213,118.088218213,100.0
11938.0,2017.0,N,,430,16001,,SEGURIDAD SOCIAL TURISMO LABORALES,0.0,0.0,172.65,172.65,172.65,172.65,172.65,-172.65,0.0,0.0,0.0,0.0,0.0,-172.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11482.0,2017.0,N,,4310,22000,,"PROGRAMA ""ALHAMA LIMPIA Y RECICLA""",6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6000.0,0.0,-6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11483.0,2017.0,N,,4310,22100,,ENERGIA ELECTRICA EDIFICIOS COMERCIO,1900.0,1900.0,1452.26,1452.26,1452.26,1452.26,1452.26,447.74,23.5652631579,0.0,0.0,0.0,0.0,447.74,0.0,0.0,0.0,0.0,0.0,0.0,76.4347368421,76.4347368421,100.0
11484.0,2017.0,N,,4310,22199,,SUMINISTRO DE DISTINTIVOS COMERCIO LOCAL,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14000.0,0.0,-14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11485.0,2017.0,N,,4310,22606,,CURSO FORMACION COMERCIO Y HOSTELERIA,2000.0,2000.0,605.0,605.0,605.0,0.0,0.0,1395.0,69.75,0.0,0.0,0.0,0.0,1395.0,0.0,0.0,605.0,0.0,0.0,605.0,30.25,30.25,0.0
11358.0,2017.0,N,,4310,22699,,GTOS. DIVERSOS COMERCIO,5000.0,1200.0,1227.57,1227.57,1227.57,579.93,579.93,-27.57,-2.2975,-3800.0,0.0,-3800.0,0.0,-27.57,0.0,0.0,647.64,0.0,0.0,605.0,102.2975,102.2975,47.2421124661
11658.0,2017.0,N,,4310,22700,,LIMPIEZA EDIFICIOS COMERCIO,11061.36,11061.36,10139.58,10139.58,10139.58,9217.8,9217.8,921.78,8.33333333333,0.0,0.0,0.0,0.0,921.78,0.0,0.0,921.78,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11154.0,2017.0,N,,4310,48000,,CONVENIO ASOCIACION COMERCIANTES,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,100.0,100.0,100.0
11155.0,2017.0,N,,4310,48001,,PREMIOS CONCURSO COMERCIANTES,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,1500.0,100.0,100.0,0.0
11736.0,2017.0,N,,4311,22105,,CATERING FERIAS Y EXPOSICIONES AGRICULTURA,3000.0,3000.0,3081.5,3081.5,3081.5,3081.5,3081.5,-101.0,-3.36666666667,0.0,0.0,0.0,19.5,-81.5,0.0,0.0,0.0,0.0,0.0,3101.0,102.716666667,102.716666667,100.0
11890.0,2017.0,N,,4311,22188,,(R.E.) CATERING FERIAS Y EXPOSIC. AGRICULTURA,0.0,15.5,15.5,15.5,15.5,15.5,15.5,0.0,0.0,15.5,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
12031.0,2017.0,N,,4311,22601,,ATENCIONES PROTOCOLARIAS COMERCIO ,0.0,0.0,362.76,362.76,362.76,0.0,0.0,-362.76,0.0,0.0,0.0,0.0,0.0,-362.76,0.0,0.0,362.76,0.0,0.0,0.0,0.0,0.0,0.0
12028.0,2017.0,N,,4311,22602,,CAMPAÑAS PROMOCIONALES COMERCIO,0.0,0.0,2755.17,2755.17,2755.17,0.0,0.0,-2755.17,0.0,0.0,0.0,0.0,4.54747350886e-13,-2755.17,0.0,0.0,2755.17,0.0,0.0,2755.17,0.0,0.0,0.0
11737.0,2017.0,N,,4311,22606,,FERIA ARTESANIA GREMIO ARTESANOS,1000.0,1000.0,400.0,400.0,400.0,400.0,400.0,600.0,60.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,100.0
11738.0,2017.0,N,,4311,22609,,FERIAS Y EXPOSICIONES COMERCIO Y  AGRICULTURA,5000.0,5000.0,2281.31,2281.31,2281.31,2081.96,1597.96,2718.69,54.3738,0.0,0.0,0.0,-2.27373675443e-13,2718.69,0.0,0.0,199.35,484.0,0.0,2047.49,45.6262,45.6262,70.0457193455
11739.0,2017.0,N,,4311,22610,,"PROGRAMA ""ALHAMA EN LA CALLE""",5000.0,5000.0,4372.99,4372.99,4372.99,3744.2,3744.2,627.01,12.5402,0.0,0.0,0.0,0.0,627.01,0.0,0.0,628.79,0.0,0.0,2322.79,87.4598,87.4598,85.6210510429
12012.0,2017.0,N,,4311,22799,,"SONORIZACIÓN, ILUMINACION, FERIAS  Y EXPOSICIONES ",0.0,0.0,3950.65,3950.65,3950.65,726.0,726.0,-3950.65,0.0,0.0,0.0,0.0,0.0,-3950.65,0.0,0.0,3224.65,0.0,0.0,3950.65,0.0,0.0,18.3767228178
11740.0,2017.0,N,,4311,24000,,"EDICIONES, FOLLETOS Y CARTELES COMERCIO",4000.0,3600.0,1684.08,1684.08,1684.08,653.4,653.4,1915.92,53.22,-400.0,0.0,-400.0,0.0,1915.92,0.0,0.0,1030.68,0.0,0.0,653.4,46.78,46.78,38.798631894
12007.0,2017.0,N,,4312,21200,,MANTENIMIENTO PZA.ABASTOS Y MERCADO,0.0,0.0,1109.76,1109.76,1109.76,800.42,800.42,-1109.76,0.0,0.0,0.0,0.0,0.0,-1109.76,0.0,0.0,309.34,0.0,0.0,496.49,0.0,0.0,72.1255046136
11910.0,2017.0,N,,4312,62200,,CUBIERTA BIOCLIMATICA PLAZA EN MERCADO MUNICIPAL,0.0,135105.19,86340.09,86340.09,86340.09,86340.09,86340.09,48765.1,36.094172252,135105.19,135105.19,0.0,0.0,48765.1,0.0,0.0,0.0,0.0,0.0,0.0,63.905827748,63.905827748,100.0
11929.0,2017.0,N,,4312,62900,,REHABILITAC. ASEOS E ILUMINAC. LED PZA. ABASTOS,0.0,3788.83,0.0,0.0,0.0,0.0,0.0,3788.83,100.0,3788.83,3788.83,0.0,0.0,3788.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11359.0,2017.0,N,,432,20300,,SONORIZ. SERENATA Y OTROS S.SANTA,1300.0,1300.0,900.0,900.0,900.0,900.0,900.0,400.0,30.7692307692,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2307692308,69.2307692308,100.0
12008.0,2017.0,N,,432,21200,,MTO. Y CONSERVACION OFICINA DE TURISMO,0.0,0.0,41.1,41.1,41.1,41.1,41.1,-41.1,0.0,0.0,0.0,0.0,0.0,-41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11360.0,2017.0,N,,432,21900,,"""Q CALIDAD TURISTICA"" MARCA Y SUSCRIPCION",1250.0,1250.0,803.44,803.44,803.44,803.44,803.44,446.56,35.7248,0.0,0.0,0.0,0.0,446.56,0.0,0.0,0.0,0.0,0.0,803.44,64.2752,64.2752,100.0
